epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.5341,3.40057,4.1145,4.35802,0.00332,0.31129,0.00244,0.00108,2.91185,3.72552,4.15908,5.716e-05,5.716e-05,5.716e-05
